anger	sorry kang abdi mah teu percaya ka hukum nu kieu patut hukum milik buruy kecebong nepi ka iraha oge teu rido teu sudi dilicikan teu hayang damai mun can jujur jeung adil akang teu kudu ngajak kabeh rakyat kudu sabalong jeung si abu janda embung geuleuh
joy	bingah ninggal bajaj di jakarta aya sticker pikiran rakyat jadi geura uwih ka bandung
joy	atoh ninggal bajaj di jakarta aya sticker pikiran rakyat jadi hoyong geura uwih ka bandung
joy	bingah ninggal bajaj di jakarta aya sticker pikiran rakyat jadi daek geura uwih ka bandung
joy	bingah ninggal bajaj di jakarta aya sticker pikiran rakyat jadi geura uwih ka bandung
sadness	rada nyeredet kanu manah ngadangu suara bebeledagan petasan tiasa ngempeul sreng kluarga
sadness	rada nyeredet kanu manah ngadangu suara bebeledagan petasan tiasa ngempeul sreng kluarga
anger	gogog pisan eta budak letik keneh wani ka awewe si aniing setan budak haram hungkul kesel
anger	anjing eta budak letik wani ka awewe si aniing setan budak haram hungkul kesel
anger	anjing eta budak letik wani ka awewe si aniing setan budak haram hungkul kesel
anger	gogog pisan eta budak letik keneh wani ka awewe si aniing setan budak haram hungkul kesel
fear	baru aja update tentang corona bener aja kan tuh di depok orang udah positif sieun
fear	baru aja update tentang corona leres aja kan tuh di depok orang udah positif sieun
fear	baru aja update tentang corona bener aja kan tuh di depok orang udah positif sieun
fear	baru aja update tentang corona leres aja kan tuh di depok orang udah positif sieun
fear	baru aja update tentang corona bener aja kan tuh di depok orang udah positif sieun
sadness	deudeuh si bapa cing dilancarkeun rejekina
sadness	deudeuh si bapa cing dilancarkeun rejekina
fear	sarieun kemarin di riung bdg udah ada yg corona suganteh bohong
fear	sarieun kemarin di riung bdg udah ada yg corona suganteh bohong
fear	sarieun kemarin di riung bdg udah ada yg corona suganteh bohong
fear	sarieun kemarin di riung bdg udah ada yg corona suganteh bohong
sadness	sedih ningali persib latihan ngan jelema sedih adek baang
sadness	sedih ningali persib kiwari latihan ngan jelema sedih adek baang
sadness	sedih ningali persib kiwari latihan ngan jelema sedih adek baang
sadness	sedih ningali persib latihan ngan jelema sedih adek baang
sadness	sedih ningali persib ayeuna latihan ngan jelema sedih adek baang 
joy	genah seuri ya allah nuhun sing sarehat
joy	raos seuri ya allah nuhun sing sarehat
anger	aya aya wae atuh dukun ah ngeraken daerah pasihan hukum nu ngarah jera pak pol
anger	aya aya wae atuh dukun ah ngeraken daerah pasihan hukum nu ngarah jera pak pol
anger	aya aya wae atuh dukun ah ngeraken daerah pasihan hukum nu ngarah jera pak pol asa kacida
anger	aya aya wae atuh dukun ah ngeraken daerah pasihan hukum nu ngarah jera pak pol asa kacida
anger	aya aya wae atuh dukun ah ngeraken daerah pasihan hukum nu ngarah jera pak pol asa kacida
fear	teu ludeung urang mah mun nga wa kitu sieun di ayun ku om
fear	wani urang mah mun nga wa kitu sieun di ayun ku om
fear	teu wani abdi mah mun nga wa kitu sieun di ayun ku om
fear	wani urang mah mun nga wa kitu sieun di ayun ku om
fear	muringkak sagala bulu mun ngadenge lagu lengser peuting anjislah
fear	muringkak sagala bulu mun ngadenge lagu lengser wengi anjislah
fear	muringkak sagala bulu mun ngadenge lagu lengser wengi anjislah
fear	muringkak sagala bulu mun ngadenge lagu lengser peuting anjislah
fear	muringkak sagala bulu mun ngadenge lagu lengser wengi anjislah
anger	nya meunggeus atuh kumaha sia wae lah paduli bagong
anger	nya meunggeus atuh goblog kumaha anjeun wae lah paduli bagong
anger	nya meunggeus atuh kumaha sia wae lah paduli bagong
anger	nya meunggeus atuh goblog kumaha anjeun wae lah paduli bagong
joy	alhamdulillah final finis ke dari pembalap padahal dari gr nuhun ka gusti allah warga pantura bisa balap
joy	alhamdulillah final finis ke dari pembalap padahal dari gr nuhun ka gusti allah warga pantura bisa balap
joy	alhamdulillah final finis ke dari pembalap padahal dari gr nuhun ka gusti allah warga pantura bisa balap
joy	alhamdulillah final finis ke dari pembalap padahal dari gr nuhun ka gusti allah warga pantura bisa balap
joy	alhamdulillah final finis ke dari pembalap padahal dari gr nuhun ka gusti allah warga pantura bisa balap
fear	cuacana kieu tibaheula ge da pasti flubatukhareengngan kusabab keur usum si corolajadi weh hariwang
fear	cuacana kieu tibaheula ge da pasti flubatukhareengngan kusabab keur usum si corolajadi weh hariwang
fear	asli ngarinding ngadenge lengser peuting
fear	asli ngarinding ngadenge lengser peuting
sadness	hampura kana dosa nu tekarasa bisi aya basa carios nu kurang ngenah kana manah ngarana hubungan pasti aya tapakna
sadness	hampura kana dosa nu tekarasa bisi aya basa carita nu kirang ngenah kana manah ngarana hubungan pasti aya tapakna
anger	arema manajemen persija dejek goblok ismed mantan goblok ninggalkeun aing kawin
anger	arema manajemen persija dejek goblok ismed mantan goblok ninggalkeun aing kawin
anger	arema goblog manajemen goblog persija goblog dejek goblok ismed goblog mantan goblok ninggalkeun abdi kawin
anger	arema goblog manajemen goblog persija goblog dejek goblok ismed goblog mantan goblok ninggalkeun abdi kawin
anger	arema goblog manajemen goblog persija goblog dejek goblok ismed goblog mantan goblok ninggalkeun aing kawin
joy	berkah buka puasa ku hatur nuhun gusti allah lama ngga puasa terasa nikmat mashaa allah
joy	berkah buka puasa ku hatur nuhun gusti allah lama ngga puasa terasa nikmat mashaa allah
joy	berkah buka puasa ku hatur nuhun gusti allah lama ngga puasa terasa nikmat mashaa allah
joy	berkah buka puasa ku hatur nuhun gusti allah lama ngga puasa terasa nikmat mashaa allah
joy	berkah buka puasa ku hatur nuhun gusti allah lama ngga puasa terasa nikmat mashaa allah
joy	alhamdulillah meuni nikmat pulang dikasih makanan desa
joy	alhamdulillah meuni nikmat pulang dikasih makanan desa
joy	alhamdulillah meuni nikmat pulang dikasih makanan desa
joy	alhamdulillah meuni nikmat pulang dikasih makanan desa
joy	alhamdulillah meuni nikmat pulang dikasih makanan desa
anger	deuh leyek ku abdi da sia
anger	deuh leyek ku aing da anjeun
sadness	ya alloh ngajerit hate ngajerit gusti nuhun sobb nuhun kanggo anjeun nu salila ieu dipika deudeuh nuhun
sadness	ya alloh ngajerit hate ngajerit gusti nuhun sobb nuhun kanggo anjeun nu salila ieu dipika deudeuh nuhun
sadness	ya alloh ngajerit hate ngajerit gusti nuhun sobb nuhun kanggo anjeun nu salila ieu dipika karunya nuhun
sadness	ya alloh ngajerit hate ngajerit gusti nuhun sobb nuhun kanggo hidep nu salila ieu dipika deudeuh nuhun
sadness	ya alloh ngajerit hate ngajerit gusti nuhun sobb nuhun kanggo anjeun nu salila ieu dipika deudeuh nuhun
joy	teuing kunaoan tiap ningali video ieu asa daek milu seuseurian wae meuni pulen kitu
joy	kunaoan tiap ningali video ieu milu seuseurian wae meuni pulen kitu
joy	kunaoan tiap ningali video ieu milu seuseurian wae meuni pulen kitu
joy	teuing kunaoan tiap ningali video ieu asa daek milu seuseurian wae meuni pulen kitu
joy	alhamdulillah gubernur abdi mah ges mah kasep pinter bageur
joy	alhamdulillah gubernur abdi mah ges mah kasep pinter bageur
fear	muringkak bulu kelek aingah ngadenge sora putra hayam wayah kieu
fear	muringkak bulu kelek aingah ngadenge sora anak hayam waktos kieu
joy	aselinya seuri ngagakgak
joy	aselinya daek seuri ngagakgak
joy	aselinya seuri ngagakgak
joy	aselinya daek seuri ngagakgak
joy	alhamdulillah tiasa gumujeng raos ku mang adeng mira
joy	alhamdulillah tiasa gumujeng raos ku mang adeng mira
joy	alhamdulillah tiasa gumujeng ngeunah ku mang adeng sareng mira
joy	alhamdulillah tiasa gumujeng ngeunah ku mang adeng sareng mira
anger	lamun sakirana masih butuh tong sok nyapirakeun rudet
anger	lamun sakirana masih butuh tong sok nyapirakeun rudet
anger	lamun sakirana masih peryogi tong sok nyapirakeun goblog rudet pisan
anger	lamun sakirana masih peryogi tong sok nyapirakeun goblog rudet pisan
sadness	urang ges kaleungitan dika nu kapungkur nu resep ka agama sok cicing di musholah ngeclak ci panon kana sajadah
sadness	urang ges kaleungitan dika nu heubeul nu resep ka agama sok cicing di musholah ngeclak ci panon kana sajadah
sadness	urang ges kaleungitan dika nu nu resep ka agama sok cicing di musholah ngeclak ci panon kana sajadah
sadness	urang ges kaleungitan dika nu nu resep ka agama sok cicing di musholah ngeclak ci panon kana sajadah
sadness	sok sedih ari nga dangu sora takbir teh sok inget ka kolot sadarkolot ayena eweuh kumaha mah ieu hate teh gusti
sadness	sok sedih ari nga dangu sora takbir teh sok inget ka kolot sadarkolot ayena eweuh kumaha mah ieu hate teh gusti
sadness	sok sedih ari nga dangu sora takbir teh sok inget ka sepuh sadarkolot ayena geus eweuh asa kumaha mah ieu hate teh gusti
sadness	sok sedih ari nga dangu sora takbir teh sok inget ka sepuh sadarkolot ayena geus eweuh asa kumaha mah ieu hate teh gusti
sadness	sok sedih ari nga dangu sora takbir teh sok inget ka kolot sadarkolot ayena geus eweuh asa kumaha mah ieu hate teh gusti 
joy	ngeunaheun kieu nuansa nyarios teu ngalarti tapi ngilu ngabarakatak arayu pula
joy	ngeunaheun kieu nuansa ngomong ngalarti tapi ngilu ngabarakatak arayu pula
joy	ngeunaheun kieu nuansa ngomong ngalarti tapi ngilu ngabarakatak arayu pula
joy	ngeunaheun kieu nuansa nyarios teu ngalarti tapi ngilu ngabarakatak arayu pula
fear	kang ngalangkung keueung
fear	karek kang ngalangkung keueung pisan
fear	nembe kang ngalangkung keueung pisan
fear	kang ngalangkung keueung
joy	kang sule seniman sajati nyakakak wa abdi mah deuleu mang jajang minton di bsw sanggem abdi mah bswbuktos san s waos
joy	kang sule seniman sajati nyakakak wa abdi mah ningal mang jajang minton di bsw sanggem abdi mah bswbuktos san s waos
joy	kang sule seniman sajati nyakakak wa abdi mah ningal mang jajang minton di bsw sanggem abdi mah bswbuktos san s huntu
joy	kang sule seniman sajati nyakakak wa abdi mah ningal mang jajang minton di bsw sanggem abdi mah bswbuktos san s waos
joy	kang sule seniman sajati nyakakak wa abdi mah ningal mang jajang minton di bsw sanggem abdi mah bswbuktos san s waos
fear	baru kali itu abah bekerja datang ka poek mongkleng pas basa abah ke ruangan bos abah melewati ruang tunggu yang sepi abah merasa muringkak
fear	baru kali itu abah bekerja datang ka poek mongkleng pas basa abah ke ruangan bos abah melewati ruang tunggu yang sepi abah merasa muringkak
fear	lain soal toleransi atau soal kadar kaimanan ieu soal kolot nu hariwang nempo pergaulan barudak jaman ayeuna entong diantep mun aya kamaksiatan teh euy
fear	soal toleransi atau soal kadar kaimanan ieu soal kolot nu hariwang nempo pergaulan barudak jaman diantep mun aya kamaksiatan teh euy
fear	soal toleransi atau soal kadar kaimanan ieu soal kolot nu hariwang nempo pergaulan barudak jaman diantep mun aya kamaksiatan teh euy
fear	lain soal toleransi atau soal kadar kaimanan ieu soal kolot nu hariwang nempo pergaulan barudak jaman ayeuna entong diantep mun aya kamaksiatan teh euy
fear	asli pa waas keueung lamun kaayaan nuju wabah kieu mah
fear	asli pa waas keueung upami kaayaan nuju wabah kieu mah
fear	asli pa waas keueung upami kaayaan nuju wabah kieu mah
fear	asli pa waas keueung lamun kaayaan nuju wabah kieu mah
fear	asli pa waas keueung upami kaayaan nuju wabah kieu mah
joy	hujan ngaririncik hudang sare bus ka dapur ningali sepuh jeung dulur keur siduru bari ngulub hui jeung sampeu ka ayaan nu matak endah ka bina bina lain bungah ku harta tapi bungah ku kawaasan hirup nu sa ayana
joy	hujan ngaririncik hudang sare bus ka dapur ningali kolot jeung dulur keur siduru bari ngulub hui jeung sampeu ka ayaan nu matak endah ka bina bina bungah ku harta tapi bungah ku kawaasan hirup nu sa ayana
joy	hujan ngaririncik gugah sare bus ka dapur ningali kolot jeung dulur keur siduru bari ngulub hui jeung sampeu ka ayaan nu matak endah ka bina bina lain bungah ku harta tapi bungah ku kawaasan hirup nu sa ayana
joy	hujan ngaririncik hudang sare bus ka dapur ningali kolot jeung dulur keur siduru bari ngulub hui jeung sampeu ka ayaan nu matak endah ka bina bina bungah ku harta tapi bungah ku kawaasan hirup nu sa ayana
joy	hujan ngaririncik hudang sare bus ka dapur ningali kolot jeung dulur keur siduru bari ngulub hui jeung sampeu ka ayaan nu matak endah ka bina bina lain bungah ku harta tapi bungah ku kawaasan hirup nu sa ayana
anger	paduli bagong ah anjeun te resep ka aing ge da aing ge te resep
anger	paduli bagong ah anjeun te resep ka aing ge da aing ge te resep
fear	hirup di jalan mah sarieun aya dei nu ninggal kecelakaan
fear	hirup di jalan mah sarieun aya dei nu ninggal kecelakaan
fear	hirup di jalan mah sarieun nembe aya dei nu ninggal kecelakaan
fear	hirup di jalan mah sarieun karek aya dei nu ninggal kecelakaan
anger	sia gaduh kalakuan goreng ka batur acan aya babales na nya ka siasok dagoan siah karmaayeuna salamet tapi jaga sia pasti gaduh turunan
anger	anjeun boga kalakuan goreng ka batur acan aya babales na nya ka siasok dagoan siah karmaayeuna salamet tapi jaga anjeun pasti boga turunan
sadness	sok hyg ceurik ai kieuteh karasa ku didieu nalangsa na gustii
sadness	sok hyg ceurik ai kieuteh karasa ku didieu nalangsa na gustii
fear	aslina mun jalan dinya ge keueung
fear	aslina mun jalan dinya ge keueung
joy	nuhun pisan ka nu nyieun euy abdi ngabarakatak maca reply na
joy	nuhun pisan ka nu nyieun euy abdi ngabarakatak maca reply na
joy	nuhun ka nu nyieun euy aing ngabarakatak maca reply na
joy	nuhun ka nu nyieun euy aing ngabarakatak maca reply na
joy	nuhun pisan ka nu nyieun euy aing ngabarakatak maca reply na
sadness	sararedih ngadangu carita aya pengusaha muda sukses banung anu hilap ka pun ibuna sietana hirup mewah sementara ibu bumina we bochor
sadness	asa sararedih ngadangu carios aya pengusaha muda sukses banung anu hilap ka pun ibuna sietana hirup mewah sementara ibu bumina we bochor
sadness	asa sararedih ngadangu carita aya pengusaha muda sukses banung anu limpeur ka pun ibuna sietana hirup mewah sementara ibu bumina we bochor
sadness	sararedih ngadangu carita aya pengusaha muda sukses banung anu hilap ka pun ibuna sietana hirup mewah sementara ibu bumina we bochor
fear	abimah sok sieun nempo mata essien teh ari batur sieun teu nya nempo mata abi
fear	abimah sok sieun nempo mata essien teh ari batur sieun teu nya nempo mata abi
fear	abimah sok sieun nempo mata essien teh ari batur sieun nya nempo mata abi
fear	abimah sok sieun nempo mata essien teh ari batur sieun nya nempo mata abi
anger	asli tangkurak na di rujad keun areuweuh ahlakan
anger	asli tangkurak na di rujad keun areuweuh ahlakan
sadness	cai soca teu kariksa rahet manah nu teu kahaja mugi lumangsung pangampura ucap lampah nu teu kajaga tur samudaya kalepatan wilujeng boboran siam
sadness	cai soca teu kariksa rahet manah nu teu kahaja mugi janten pangampura ucap galur nu teu kajaga tur samudaya kalepatan wilujeng boboran siam
sadness	cai soca kariksa rahet manah nu kahaja mugi janten pangampura ucap lampah nu kajaga tur samudaya kalepatan wilujeng boboran siam
sadness	cai soca kariksa rahet manah nu kahaja mugi janten pangampura ucap lampah nu kajaga tur samudaya kalepatan wilujeng boboran siam
fear	waktos kieu ngadenge sora manuk uncuing anjis jol muringkak
fear	wayah kieu ngadenge sora manuk uncuing anjis jol muringkak
fear	wayah kieu ngadenge sora manuk uncuing anjis jol muringkak
fear	waktos kieu ngadenge sora manuk uncuing anjis jol muringkak
fear	wayah kieu ngadenge sora manuk uncuing anjis jol muringkak
joy	enya komo ningali kamu akumah bungah sing demi
joy	enya komo ningali kamu akumah bungah sing demi
joy	enya komo ningali kamu akumah atoh pisan sing demi
joy	enya komo ningali kamu akumah atoh pisan sing demi
joy	allhamdulillah jalma anu sasarengan sareng abi ayeuna ageung kasabaran seer ngelehan hnt egois hnt ngutamakeun hobby hnt cuek ajeuna bisa sabar tina sagala tingkah abi anu awon sarrng bbudakeun
joy	allhamdulillah jalma anu sasarengan sareng abi ayeuna ageung kasabaran seer ngelehan hnt egois hnt ngutamakeun hobby hnt cuek ajeuna bisa sabar tina sagala tingkah abi anu awon sarrng bbudakeun
joy	allhamdulillah jalmi anu sasarengan abi ageung kasabaran seer ngelehan hnt egois hnt ngutamakeun hobby hnt cuek ajeuna bisa tina sagala tingkah abi anu awon sarrng bbudakeun
joy	allhamdulillah jalmi anu sasarengan abi ageung kasabaran seer ngelehan hnt egois hnt ngutamakeun hobby hnt cuek ajeuna bisa tina sagala tingkah abi anu awon sarrng bbudakeun
fear	dunya t h asa keueung teu aya nu jumatan mah
fear	dunya t h keueung aya nu jumatan mah
fear	dunya t h keueung aya nu jumatan mah
fear	dunya t h asa keueung teu aya nu jumatan mah
fear	dunya t h asa keueung teu aya nu jumatan mah
joy	wae seri kuat nyeuri kulit beuteng ka mang adeung sing di panjangkeun umur na nya aminnnnn is tong kitu
joy	hayang wae seri teu kuat nyeuri kulit beuteng ka mang adeung sing di panjangkeun yuswa na nya aminnnnn is tong kitu
joy	hayang wae seri teu kuat nyeuri kulit beuteng ka mang adeung sing di panjangkeun yuswa na nya aminnnnn is tong kitu
joy	wae seri kuat nyeuri kulit beuteng ka mang adeung sing di panjangkeun umur na nya aminnnnn is tong kitu
joy	hayang wae seri teu kuat nyeuri kulit beuteng ka mang adeung sing di panjangkeun umur na nya aminnnnn is tong kitu
joy	ngupingkeun bocah ngawadul meuni cicirikikan sareuri meuni atoh janten ingeut masa alit kapungkur
joy	ngupingkeun bocah ngawadul meuni cicirikikan sareuri meuni bungah janten ingeut masa alit baheula
fear	nonton contagion film nya kaya keadaan covid skrg sieun positif anyeeeng
fear	nonton contagion film nya kaya keadaan covid skrg sieun positif anyeeeng
fear	nonton contagion film nya kaya keadaan covid skrg sieun positif anyeeeng
fear	nonton contagion film nya kaya keadaan covid skrg sieun positif anyeeeng
fear	nonton contagion film nya kaya keadaan covid skrg sieun positif anyeeeng
fear	aslina ngaderegdeg sieun pecah d bae lah teu apaleun da muka na
fear	aslina ngaderegdeg sieun pecah d bae lah apaleun da muka na
fear	aslina ngaderegdeg sieun pecah d bae lah teu apaleun da muka na
fear	aslina ngaderegdeg sieun pecah d bae lah apaleun da muka na
fear	aslina ngaderegdeg sieun pecah d bae lah teu apaleun da muka na
sadness	ku bakat wae nepika cai soca katahan sing kuat namina ngumbara sopi sing kuat jauh ti kolot sorangan can karasa k mnehna antepp eweh nu ngarti hji acan geu nu penting mah gawe apanan
sadness	ku bakat sabar wae nepika cai soca teu katahan sing kuat namina ngumbara sopi sing kuat jauh ti kolot sorangan can karasa k mnehna antepp eweh nu ngarti hji acan geu nu penting mah damel apanan
sadness	ku bakat sabar wae nepika cai soca teu katahan sing kuat namina ngumbara sopi sing kuat jauh ti sepuh sorangan can karasa k mnehna antepp eweh nu ngarti hji acan geu nu penting mah gawe apanan
sadness	ku bakat wae nepika cai soca katahan sing kuat namina ngumbara sopi sing kuat jauh ti kolot sorangan can karasa k mnehna antepp eweh nu ngarti hji acan geu nu penting mah gawe apanan
sadness	ku bakat sabar wae nepika cai soca teu katahan sing kuat namina ngumbara sopi sing kuat jauh ti kolot sorangan can karasa k mnehna antepp eweh nu ngarti hji acan geu nu penting mah gawe apanan
sadness	subhanalloh nya asa saredih ningali foto dulu barageur keneh
sadness	subhanalloh nya saredih ningali foto dulu barageur
sadness	subhanalloh nya saredih ningali foto dulu barageur
sadness	subhanalloh nya asa saredih ningali foto dulu barageur keneh
sadness	subhanalloh nya asa saredih ningali foto dulu barageur keneh
joy	ketemu beneran dong ama mantan walikota bandung dan sekarang jadi gubernur jabar kang ridwan kamil hatur nuhun atas waktunya semoga berkesan liburannya di ujung timur pulau jawa
joy	ketemu beneran dong ama mantan walikota bandung dan sekarang jadi gubernur jabar kang ridwan kamil hatur nuhun atas waktunya semoga berkesan liburannya di ujung timur pulau jawa
joy	ketemu beneran dong ama mantan walikota bandung dan sekarang jadi gubernur jabar kang ridwan kamil hatur nuhun atas waktunya semoga berkesan liburannya di ujung timur pulau jawa
joy	ketemu beneran dong ama mantan walikota bandung dan sekarang jadi gubernur jabar kang ridwan kamil hatur nuhun atas waktunya semoga berkesan liburannya di ujung timur pulau jawa
joy	ketemu beneran dong ama mantan walikota bandung dan sekarang jadi gubernur jabar kang ridwan kamil hatur nuhun atas waktunya semoga berkesan liburannya di ujung timur pulau jawa
sadness	oh jadi gini kelakuan urang bebelaan ngadekem dikosan nahan balik ti jakarta ka tasik ngarah jadi carrier tapi kalakuan maraneh kitu solider urang balik maneh balik karunya kolot di lembur rentan virus atuh gais cape lah ngomong jeung nu paduli
sadness	oh jadi gini kelakuan urang bebelaan ngadekem dikosan nahan balik ti jakarta ka tasik ngarah jadi carrier tapi kalakuan maraneh kitu solider urang balik maneh balik karunya kolot di lembur rentan virus atuh gais cape lah ngomong jeung nu paduli
sadness	oh jadi gini kelakuan urang bebelaan ngadekem dikosan nahan balik ti jakarta ka tasik ngarah teu jadi carrier tapi kalakuan maraneh kitu teu solider urang teu balik piraku maneh balik deudeuh kolot di lembur rentan virus atuh gais cape lah ngomong jeung nu teu paduli
sadness	oh jadi gini kelakuan urang bebelaan ngadekem dikosan nahan balik ti jakarta ka tasik ngarah teu jadi carrier tapi kalakuan maraneh kitu teu solider urang teu balik maenya maneh balik deudeuh sepuh di lembur rentan virus atuh gais cape lah ngomong jeung nu teu paduli
sadness	sedih salah t wajar ku t jd kie hampura
sadness	sedih pisan asa salah pisan asa t wajar pisan asa ku t kudu jd kie hapunten pisan
sadness	sedih pisan asa salah pisan asa t wajar pisan asa ku t kudu jd kie punten pisan
sadness	sedih salah t wajar ku t jd kie hampura
sadness	tega ningali wrga palestina
sadness	tega ningali wrga palestina
joy	bahagia mah teu kudu mewah seeur hartasagala aya salah sahijina cukup sllu bisa seuri dina sagala kaayaan oge alhamdulillah bahagia
joy	bahagia mah mewah loba hartasagala aya salah sahijina cukup sllu bisa seuri dina sagala kaayaan alhamdulillah bahagia
joy	bahagia mah mewah loba hartasagala aya salah sahijina cukup sllu bisa seuri dina sagala kaayaan alhamdulillah bahagia
joy	bahagia mah teu kudu mewah seeur hartasagala aya salah sahijina cukup sllu bisa seuri dina sagala kaayaan oge alhamdulillah bahagia
fear	hariwang liat yg pacaran di tlbukan karna sirik tapi da drama
fear	hariwang liat yg pacaran di tlbukan karna sirik tapi da drama
anger	sok sadar diri ka beunget jeng penampilan anjeun siga kampungan parcuma pura pura jelema benghar geh beunget anjeun
anger	sok sadar diri ka beunget jeng penampilan anjeun siga kampungan parcuma pura pura jelema benghar geh beunget anjeun
anger	manajemen goblog nu sae dilepas ari nu butut dicokot
anger	manajemen nu alus dilepas ari nu butut dicokot
anger	manajemen goblog nu alus dilepas ari nu awon dicokot
